run,ns
0,1918428801
1,1905745939
2,1883072568
3,1858906108
4,1861037692
5,1909144300
6,1870340469
7,1883603947
8,1911895929
9,1895710654
10,1866708788
11,1870944291
12,1869419864
13,1849685926
14,1894862458
15,1876316889
16,1852116593
17,1885605279
18,1878563019
19,1887767063
20,1870083799
21,1844699197
22,1843068442
23,1877477713
24,1894699269
25,1886302592
26,1876150279
27,1858907795
28,1829005442
29,1850642864
30,1915962859
31,1892055225
32,1883670096
33,1897342408
34,1896424592
35,1919762385
36,1863274733
37,1864349959
38,1863551215
39,1862628501
40,1863530043
41,1850649280
42,1851873928
43,1858301972
44,1899951369
45,1853904242
46,1828171771
47,1835688563
48,1838830335
49,1853264185
50,1857432270
51,1858591303
52,1875517451
53,1834433575
54,1837377205
55,1871500015
56,1838594526
57,1841721127
58,1821472546
59,1858406059
60,1859800205
61,1854201365
62,1890137551
63,1895122724
64,1878448233
65,1882337198
66,1876368638
67,1885278887
68,1866155036
69,1866840450
70,1880863913
71,1881929149
72,1891575593
73,1865381708
74,1870377199
75,1875287547
76,1876208412
77,1871684185
78,1862646851
79,1868677085
80,1881458268
81,1876644669
82,1877763624
83,1869404703
84,1861381795
85,1878574847
86,1866758347
87,1870620885
88,1872776314
89,1872472318
90,1866061017
91,1866133074
92,1862554076
93,1870250651
94,1876105619
95,1871427645
96,1890230412
97,1870821969
98,1870536683
99,1870531272
